"cvss3_score","Architecture","Version","cve","detection_time","Title","condition","external_references","updated","cvss2_score","severity","published","Name"
7.8,"x64","10.0.20348","CVE-2022-21875","2023-08-10T05:36:48+00:00","CVE-2022-21875 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21875"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21875""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
9.8,"x64","10.0.20348","CVE-2022-21874","2023-08-10T05:36:48+00:00","CVE-2022-21874 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21874"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21874""]","2023-08-08",10,"Critical","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21873","2023-08-10T05:36:48+00:00","CVE-2022-21873 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21873"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21873""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21872","2023-08-10T05:36:48+00:00","CVE-2022-21872 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21872"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21872""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21871","2023-08-10T05:36:48+00:00","CVE-2022-21871 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21871"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21871""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21870","2023-08-10T05:36:48+00:00","CVE-2022-21870 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21870"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21870""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21869","2023-08-10T05:36:48+00:00","CVE-2022-21869 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21869"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21869""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
7,"x64","10.0.20348","CVE-2022-21868","2023-08-10T05:36:48+00:00","CVE-2022-21868 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21868"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21868""]","2023-08-08",6.9,"High","2022-01-11","Windows Server 2022"
7,"x64","10.0.20348","CVE-2022-21867","2023-08-10T05:36:48+00:00","CVE-2022-21867 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21867"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21867""]","2023-08-08",6.9,"High","2022-01-11","Windows Server 2022"
7,"x64","10.0.20348","CVE-2022-21866","2023-08-10T05:36:48+00:00","CVE-2022-21866 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21866"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21866""]","2023-08-08",4.4,"High","2022-01-11","Windows Server 2022"
7,"x64","10.0.20348","CVE-2022-21865","2023-08-10T05:36:48+00:00","CVE-2022-21865 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21865"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21865""]","2023-08-08",4.4,"High","2022-01-11","Windows Server 2022"
7,"x64","10.0.20348","CVE-2022-21864","2023-08-10T05:36:48+00:00","CVE-2022-21864 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21864"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21864""]","2023-08-08",4.4,"High","2022-01-11","Windows Server 2022"
7,"x64","10.0.20348","CVE-2022-21863","2023-08-10T05:36:48+00:00","CVE-2022-21863 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21863"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21863""]","2023-08-08",6.9,"High","2022-01-11","Windows Server 2022"
7,"x64","10.0.20348","CVE-2022-21862","2023-08-10T05:36:48+00:00","CVE-2022-21862 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21862"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21862""]","2023-08-08",6.9,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21861","2023-08-10T05:36:48+00:00","CVE-2022-21861 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21861"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21861""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
7,"x64","10.0.20348","CVE-2022-21860","2023-08-10T05:36:48+00:00","CVE-2022-21860 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21860"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21860""]","2023-08-08",4.4,"High","2022-01-11","Windows Server 2022"
7,"x64","10.0.20348","CVE-2022-21859","2023-08-10T05:36:48+00:00","CVE-2022-21859 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21859"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21859""]","2023-08-08",6.9,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21858","2023-08-10T05:36:48+00:00","CVE-2022-21858 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21858"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21858""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
8.8,"x64","10.0.20348","CVE-2022-21857","2023-08-10T05:36:48+00:00","CVE-2022-21857 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21857"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21857""]","2023-08-08",9,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21852","2023-08-10T05:36:48+00:00","CVE-2022-21852 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21852"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21852""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
8.8,"x64","10.0.20348","CVE-2022-21851","2023-08-10T05:36:48+00:00","CVE-2022-21851 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21851"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21851""]","2022-05-23",9.3,"High","2022-01-11","Windows Server 2022"
8.8,"x64","10.0.20348","CVE-2022-21850","2023-08-10T05:36:48+00:00","CVE-2022-21850 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21850"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21850""]","2022-05-23",9.3,"High","2022-01-11","Windows Server 2022"
9.8,"x64","10.0.20348","CVE-2022-21849","2023-08-10T05:36:48+00:00","CVE-2022-21849 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21849"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21849""]","2022-05-23",9.3,"Critical","2022-01-11","Windows Server 2022"
7.5,"x64","10.0.20348","CVE-2022-21848","2023-08-10T05:36:48+00:00","CVE-2022-21848 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21848"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21848""]","2023-08-08",7.1,"High","2022-01-11","Windows Server 2022"
6.5,"x64","10.0.20348","CVE-2022-21847","2023-08-10T05:36:48+00:00","CVE-2022-21847 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21847"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21847""]","2023-08-08",4.9,"Medium","2022-01-11","Windows Server 2022"
7.5,"x64","10.0.20348","CVE-2022-21843","2023-08-10T05:36:48+00:00","CVE-2022-21843 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21843"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21843""]","2023-08-08",4.3,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21838","2023-08-10T05:36:48+00:00","CVE-2022-21838 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21838"",""https://www.zerodayinitiative.com/advisories/ZDI-22-049/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21838""]","2022-05-23",7.2,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21836","2023-08-10T05:36:48+00:00","CVE-2022-21836 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21836"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21836""]","2022-05-23",7.2,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21835","2023-08-10T05:36:48+00:00","CVE-2022-21835 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21835"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21835""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21834","2023-08-10T05:36:48+00:00","CVE-2022-21834 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21834"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21834""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2022-21833","2023-08-10T05:36:48+00:00","CVE-2022-21833 affects Windows Server 2022","KB5009555 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21833"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21833""]","2023-08-08",7.2,"High","2022-01-11","Windows Server 2022"
7.5,"x64","10.0.20348","CVE-2021-43893","2023-08-10T05:36:48+00:00","CVE-2021-43893 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43893"",""http://packetstormsecurity.com/files/165560/Microsoft-Windows-EFSRPC-Arbitrary-File-Upload-Privilege-Escalation.html"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43893""]","2022-07-12",6,"High","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43883","2023-08-10T05:36:48+00:00","CVE-2021-43883 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43883"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43883""]","2022-07-12",4.6,"High","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43248","2023-08-10T05:36:48+00:00","CVE-2021-43248 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43248"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43248""]","2022-07-12",4.6,"High","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43247","2023-08-10T05:36:48+00:00","CVE-2021-43247 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43247"",""https://www.zerodayinitiative.com/advisories/ZDI-21-1554/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43247""]","2022-07-12",7.2,"High","2021-12-15","Windows Server 2022"
5.6,"x64","10.0.20348","CVE-2021-43246","2023-08-10T05:36:48+00:00","CVE-2021-43246 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43246"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43246""]","2022-07-12",4.9,"Medium","2021-12-15","Windows Server 2022"
5.5,"x64","10.0.20348","CVE-2021-43244","2023-08-10T05:36:48+00:00","CVE-2021-43244 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43244"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43244""]","2022-05-23",4.9,"Medium","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43240","2023-08-10T05:36:48+00:00","CVE-2021-43240 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43240"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43240""]","2022-07-12",4.6,"High","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43239","2023-08-10T05:36:48+00:00","CVE-2021-43239 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43239"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43239""]","2022-07-12",4.6,"High","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43238","2023-08-10T05:36:48+00:00","CVE-2021-43238 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43238"",""https://www.zerodayinitiative.com/advisories/ZDI-22-019/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43238""]","2022-07-12",4.6,"High","2021-12-15","Windows Server 2022"
7.3,"x64","10.0.20348","CVE-2021-43237","2023-08-10T05:36:48+00:00","CVE-2021-43237 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43237"",""https://www.zerodayinitiative.com/advisories/ZDI-22-018/"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43237""]","2022-07-12",6.9,"High","2021-12-15","Windows Server 2022"
7.5,"x64","10.0.20348","CVE-2021-43236","2023-08-10T05:36:48+00:00","CVE-2021-43236 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43236"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43236""]","2022-05-23",5,"High","2021-12-15","Windows Server 2022"
5.5,"x64","10.0.20348","CVE-2021-43235","2023-08-10T05:36:48+00:00","CVE-2021-43235 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43235"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43235""]","2023-08-08",2.1,"Medium","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43234","2023-08-10T05:36:48+00:00","CVE-2021-43234 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43234"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43234""]","2022-05-23",6.8,"High","2021-12-15","Windows Server 2022"
7.5,"x64","10.0.20348","CVE-2021-43233","2023-08-10T05:36:48+00:00","CVE-2021-43233 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43233"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43233""]","2022-07-12",5.1,"High","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43232","2023-08-10T05:36:48+00:00","CVE-2021-43232 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43232"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43232""]","2022-07-12",6.8,"High","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43231","2023-08-10T05:36:48+00:00","CVE-2021-43231 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43231"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43231""]","2022-07-12",4.6,"High","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43230","2023-08-10T05:36:48+00:00","CVE-2021-43230 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43230"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43230""]","2022-07-12",4.6,"High","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43229","2023-08-10T05:36:48+00:00","CVE-2021-43229 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43229"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43229""]","2022-07-12",4.6,"High","2021-12-15","Windows Server 2022"
7.5,"x64","10.0.20348","CVE-2021-43228","2023-08-10T05:36:48+00:00","CVE-2021-43228 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43228"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43228""]","2022-07-12",7.8,"High","2021-12-15","Windows Server 2022"
5.5,"x64","10.0.20348","CVE-2021-43227","2023-08-10T05:36:48+00:00","CVE-2021-43227 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43227"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43227""]","2023-08-08",2.1,"Medium","2021-12-15","Windows Server 2022"
7.8,"x64","10.0.20348","CVE-2021-43226","2023-08-10T05:36:48+00:00","CVE-2021-43226 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43226"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43226""]","2022-07-12",4.6,"High","2021-12-15","Windows Server 2022"
5.5,"x64","10.0.20348","CVE-2021-43224","2023-08-10T05:36:48+00:00","CVE-2021-43224 affects Windows Server 2022","KB5008223 patch is not installed","[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-43224"",""https://nvd.nist.gov/vuln/detail/CVE-2021-43224""]","2023-08-08",2.1,"Medium","2021-12-15","Windows Server 2022"
